6.411200000000000010e+00 3.690000000000000224e-02 8.231899999999999551e+00 1.387749999999999950e+01 1.093130000000000024e+01 9.476000000000000867e+00 2.615099999999999980e+00
6.411400000000000432e+00 3.409999999999999837e-02 9.004699999999999704e+00 1.280499999999999972e+01 9.615199999999999747e+00 9.028399999999999537e+00 2.621599999999999930e+00
6.415300000000000225e+00 3.490000000000000047e-02 8.458199999999999719e+00 1.506349999999999945e+01 1.270180000000000042e+01 8.818599999999999994e+00 2.645799999999999930e+00
6.418899999999999828e+00 3.660000000000000059e-02 7.572099999999999831e+00 1.860920000000000130e+01 1.912269999999999825e+01 8.947100000000000719e+00 2.649099999999999788e+00
6.420099999999999696e+00 3.960000000000000325e-02 8.346500000000000696e+00 1.601539999999999964e+01 1.435749999999999993e+01 8.920600000000000307e+00 2.638199999999999878e+00
6.419999999999999929e+00 4.490000000000000241e-02 9.593199999999999505e+00 9.975199999999999179e+00 7.532099999999999795e+00 8.913399999999999324e+00 2.630900000000000016e+00
6.419999999999999929e+00 4.889999999999999902e-02 1.007339999999999947e+01 7.182999999999999829e+00 5.861799999999999677e+00 9.443999999999999062e+00 2.635499999999999954e+00
6.417999999999999261e+00 4.870000000000000023e-02 9.235099999999999199e+00 9.534900000000000375e+00 7.363299999999999734e+00 9.756899999999999906e+00 2.643299999999999983e+00
6.426300000000000345e+00 4.880000000000000310e-02 7.611699999999999910e+00 8.926700000000000301e+00 6.971099999999999852e+00 9.555799999999999628e+00 2.638700000000000045e+00
6.431300000000000239e+00 4.850000000000000144e-02 9.014599999999999724e+00 8.586299999999999599e+00 6.803999999999999382e+00 9.295299999999999230e+00 2.649399999999999977e+00
6.448999999999999844e+00 5.279999999999999971e-02 9.265599999999999170e+00 8.813200000000000145e+00 6.949499999999999567e+00 9.155900000000000816e+00 2.634900000000000020e+00
6.467699999999999783e+00 6.090000000000000274e-02 8.776300000000000878e+00 9.375899999999999679e+00 7.357800000000000118e+00 8.691599999999999326e+00 2.612000000000000099e+00
6.475600000000000023e+00 6.679999999999999827e-02 8.384299999999999642e+00 6.165899999999999714e+00 5.225999999999999979e+00 8.546300000000000452e+00 2.608699999999999797e+00
6.475900000000000212e+00 6.809999999999999387e-02 8.088499999999999801e+00 5.350500000000000256e+00 4.627699999999999925e+00 9.329900000000000304e+00 2.616999999999999993e+00
6.467200000000000060e+00 8.100000000000000255e-02 9.933099999999999596e+00 7.348099999999999632e+00 6.146499999999999631e+00 9.832100000000000506e+00 2.575299999999999923e+00
6.471799999999999997e+00 7.430000000000000493e-02 5.609200000000000408e+00 5.523100000000000342e+00 4.769800000000000040e+00 9.598800000000000665e+00 2.541300000000000114e+00
6.475399999999999601e+00 7.459999999999999964e-02 5.704100000000000392e+00 5.772899999999999920e+00 4.948999999999999844e+00 9.983499999999999375e+00 2.568200000000000038e+00
6.476899999999999658e+00 5.809999999999999887e-02 4.345900000000000318e+00 9.480499999999999261e+00 7.281900000000000261e+00 9.183400000000000674e+00 2.620899999999999785e+00
6.471499999999999808e+00 5.720000000000000084e-02 4.036500000000000199e+00 1.005790000000000006e+01 7.584200000000000053e+00 8.757500000000000284e+00 2.616600000000000037e+00
6.470200000000000173e+00 5.799999999999999600e-02 4.638899999999999579e+00 9.814700000000000202e+00 7.463400000000000034e+00 9.163600000000000634e+00 2.616400000000000059e+00
6.474599999999999689e+00 5.790000000000000008e-02 5.414699999999999847e+00 1.013419999999999987e+01 7.655100000000000016e+00 9.558699999999999974e+00 2.617399999999999949e+00
6.476799999999999891e+00 5.530000000000000193e-02 6.179299999999999571e+00 1.026960000000000051e+01 7.704500000000000348e+00 9.676800000000000068e+00 2.613500000000000156e+00
6.478299999999999947e+00 5.190000000000000169e-02 6.005700000000000038e+00 9.569699999999999207e+00 7.317400000000000126e+00 9.785600000000000520e+00 2.607699999999999907e+00
6.472900000000000098e+00 6.180000000000000077e-02 5.114099999999999646e+00 6.323500000000000121e+00 5.239899999999999558e+00 9.239300000000000068e+00 2.608699999999999797e+00
6.467800000000000438e+00 5.790000000000000008e-02 5.877999999999999226e+00 6.087200000000000166e+00 5.036900000000000155e+00 9.159299999999999997e+00 2.649799999999999933e+00
6.469500000000000028e+00 5.020000000000000157e-02 6.576600000000000001e+00 1.038630000000000031e+01 7.827300000000000146e+00 9.324600000000000222e+00 2.656000000000000139e+00
6.476600000000000357e+00 4.780000000000000221e-02 6.506700000000000372e+00 1.642099999999999937e+01 1.230770000000000053e+01 9.773300000000000765e+00 2.642799999999999816e+00
6.476700000000000124e+00 4.320000000000000229e-02 6.243299999999999628e+00 1.548610000000000042e+01 1.106189999999999962e+01 9.822000000000000952e+00 2.641399999999999970e+00
6.468300000000000161e+00 3.740000000000000269e-02 5.955099999999999838e+00 1.547289999999999921e+01 1.045850000000000080e+01 9.940400000000000347e+00 2.642300000000000093e+00
6.471599999999999575e+00 3.960000000000000325e-02 5.939000000000000057e+00 1.676249999999999929e+01 1.186400000000000077e+01 9.859799999999999898e+00 2.618100000000000094e+00
6.474099999999999966e+00 4.019999999999999962e-02 5.815500000000000114e+00 1.606629999999999825e+01 1.052260000000000062e+01 9.519500000000000739e+00 2.627600000000000158e+00
6.477899999999999991e+00 4.070000000000000007e-02 5.948100000000000165e+00 1.529840000000000089e+01 9.518200000000000216e+00 9.872600000000000264e+00 2.649500000000000188e+00
6.484399999999999942e+00 3.880000000000000115e-02 6.666800000000000281e+00 1.586519999999999975e+01 9.811899999999999622e+00 9.577700000000000102e+00 2.653200000000000003e+00
6.482800000000000118e+00 3.710000000000000103e-02 6.328899999999999970e+00 1.602799999999999869e+01 9.720599999999999241e+00 9.269000000000000128e+00 2.656699999999999839e+00
6.475799999999999557e+00 3.649999999999999772e-02 6.037000000000000810e+00 1.677890000000000015e+01 1.063790000000000013e+01 9.215700000000000003e+00 2.645900000000000141e+00
6.469800000000000217e+00 3.729999999999999982e-02 6.672000000000000597e+00 1.759209999999999852e+01 1.201260000000000083e+01 9.439600000000000435e+00 2.633599999999999941e+00
6.472000000000000419e+00 3.849999999999999950e-02 7.505399999999999849e+00 1.738510000000000133e+01 1.147680000000000078e+01 9.440099999999999270e+00 2.627299999999999969e+00
6.474300000000000388e+00 3.839999999999999664e-02 7.922900000000000276e+00 1.413780000000000037e+01 8.629799999999999471e+00 9.525900000000000034e+00 2.624600000000000044e+00
6.485299999999999621e+00 3.889999999999999708e-02 7.400900000000000034e+00 1.515290000000000070e+01 9.178100000000000591e+00 9.217000000000000526e+00 2.644600000000000062e+00
6.492999999999999439e+00 3.880000000000000115e-02 6.272999999999999687e+00 1.777130000000000010e+01 1.173670000000000080e+01 9.140599999999999170e+00 2.659899999999999931e+00
6.479499999999999815e+00 3.690000000000000224e-02 5.831599999999999895e+00 1.727319999999999922e+01 1.080410000000000004e+01 9.628700000000000259e+00 2.661200000000000010e+00
6.465799999999999770e+00 3.620000000000000301e-02 5.745499999999999829e+00 1.689239999999999853e+01 1.028500000000000014e+01 9.560700000000000642e+00 2.668000000000000149e+00
6.468700000000000117e+00 3.679999999999999938e-02 6.156500000000000306e+00 1.715129999999999910e+01 1.047000000000000064e+01 8.674899999999999167e+00 2.670399999999999885e+00
6.474599999999999689e+00 3.719999999999999696e-02 6.226799999999999891e+00 1.699449999999999861e+01 1.014179999999999993e+01 8.050800000000000622e+00 2.661700000000000177e+00
6.474099999999999966e+00 3.889999999999999708e-02 6.111100000000000421e+00 1.663439999999999941e+01 9.659900000000000375e+00 8.410999999999999588e+00 2.657099999999999795e+00
6.469199999999999839e+00 4.030000000000000249e-02 6.487000000000000099e+00 1.630330000000000013e+01 9.394800000000000040e+00 9.006999999999999673e+00 2.651899999999999924e+00
6.468399999999999928e+00 3.969999999999999918e-02 6.589299999999999713e+00 1.489160000000000039e+01 8.869699999999999918e+00 9.168900000000000716e+00 2.640699999999999825e+00
6.473799999999999777e+00 4.019999999999999962e-02 6.508899999999999686e+00 1.632770000000000010e+01 9.634199999999999875e+00 8.905099999999999127e+00 2.649799999999999933e+00
6.471799999999999997e+00 4.150000000000000216e-02 6.116000000000000547e+00 1.753999999999999915e+01 1.111500000000000021e+01 9.146300000000000097e+00 2.657799999999999940e+00
6.468700000000000117e+00 4.059999999999999720e-02 5.663899999999999935e+00 1.719829999999999970e+01 1.063219999999999921e+01 9.959099999999999397e+00 2.649199999999999999e+00
6.467600000000000016e+00 3.939999999999999752e-02 5.809700000000000308e+00 1.728190000000000026e+01 1.095909999999999940e+01 9.753000000000000114e+00 2.638500000000000068e+00
6.470100000000000406e+00 3.910000000000000281e-02 6.187899999999999956e+00 1.783759999999999835e+01 1.171119999999999983e+01 9.696500000000000341e+00 2.629399999999999959e+00
6.469500000000000028e+00 3.950000000000000039e-02 7.317700000000000315e+00 1.705920000000000059e+01 1.043909999999999982e+01 9.499100000000000321e+00 2.653399999999999981e+00
6.476399999999999935e+00 3.969999999999999918e-02 7.144199999999999662e+00 1.709489999999999910e+01 1.081290000000000084e+01 8.939000000000000057e+00 2.667100000000000026e+00
6.479000000000000092e+00 4.039999999999999841e-02 6.791900000000000048e+00 1.743329999999999913e+01 1.136379999999999946e+01 9.101599999999999469e+00 2.671300000000000008e+00
6.475600000000000023e+00 3.980000000000000204e-02 7.297299999999999898e+00 1.738390000000000057e+01 1.111410000000000053e+01 9.164699999999999847e+00 2.660699999999999843e+00
6.478200000000000180e+00 4.030000000000000249e-02 7.877399999999999736e+00 1.592109999999999914e+01 9.663600000000000634e+00 9.155699999999999505e+00 2.652699999999999836e+00
6.478399999999999714e+00 4.400000000000000439e-02 8.041900000000000048e+00 1.244839999999999947e+01 8.065799999999999415e+00 9.258499999999999730e+00 2.643200000000000216e+00
6.468399999999999928e+00 4.590000000000000330e-02 7.663100000000000023e+00 1.439150000000000063e+01 8.819499999999999673e+00 9.225699999999999790e+00 2.645099999999999785e+00
6.465399999999999814e+00 4.710000000000000298e-02 7.211500000000000021e+00 1.635549999999999926e+01 1.005700000000000038e+01 9.251200000000000756e+00 2.640800000000000036e+00
6.468499999999999694e+00 4.909999999999999781e-02 6.477899999999999991e+00 1.612400000000000233e+01 9.767000000000001236e+00 9.566700000000000870e+00 2.608299999999999841e+00
6.466000000000000192e+00 4.939999999999999947e-02 5.544800000000000395e+00 1.548750000000000071e+01 9.420299999999999230e+00 9.863400000000000389e+00 2.608900000000000219e+00
6.463300000000000267e+00 4.809999999999999692e-02 5.623800000000000132e+00 1.261289999999999978e+01 8.262900000000000134e+00 9.992699999999999250e+00 2.630199999999999871e+00
6.474499999999999922e+00 4.410000000000000031e-02 6.257200000000000095e+00 1.673179999999999978e+01 1.112579999999999991e+01 9.863099999999999312e+00 2.629300000000000193e+00
6.471199999999999619e+00 4.410000000000000031e-02 5.764400000000000190e+00 1.633099999999999952e+01 1.059849999999999959e+01 9.349500000000000810e+00 2.633399999999999963e+00
6.473300000000000054e+00 4.510000000000000120e-02 5.867000000000000881e+00 1.429320000000000057e+01 9.067600000000000549e+00 8.787100000000000577e+00 2.635299999999999976e+00
6.472299999999999720e+00 4.519999999999999712e-02 6.875099999999999767e+00 1.205530000000000079e+01 8.154999999999999361e+00 8.563700000000000756e+00 2.635800000000000143e+00
6.465399999999999814e+00 4.680000000000000132e-02 6.913700000000000401e+00 1.282799999999999940e+01 8.595900000000000318e+00 8.549599999999999866e+00 2.639299999999999979e+00
6.469100000000000072e+00 4.970000000000000112e-02 6.031399999999999650e+00 1.296099999999999852e+01 8.622199999999999420e+00 8.602600000000000691e+00 2.635299999999999976e+00
6.474300000000000388e+00 5.310000000000000137e-02 5.703100000000000058e+00 1.145669999999999966e+01 7.927500000000000213e+00 9.105499999999999261e+00 2.624899999999999789e+00
6.469299999999999606e+00 5.589999999999999830e-02 5.794200000000000017e+00 1.019399999999999906e+01 7.301800000000000068e+00 9.570800000000000196e+00 2.612200000000000077e+00
6.463300000000000267e+00 5.510000000000000314e-02 6.271799999999999820e+00 1.043790000000000084e+01 7.435299999999999798e+00 9.420199999999999463e+00 2.608800000000000008e+00
6.461700000000000443e+00 5.269999999999999685e-02 6.395999999999999908e+00 1.151750000000000007e+01 7.994100000000000428e+00 9.727499999999999147e+00 2.620899999999999785e+00
6.475100000000000300e+00 4.400000000000000439e-02 7.940800000000000303e+00 1.288840000000000074e+01 8.625899999999999679e+00 9.626699999999999591e+00 2.655699999999999950e+00
6.479499999999999815e+00 4.250000000000000305e-02 7.605599999999999916e+00 1.364910000000000068e+01 9.033400000000000318e+00 9.947499999999999787e+00 2.648000000000000131e+00
6.467299999999999827e+00 4.619999999999999801e-02 7.859300000000000175e+00 9.935100000000000264e+00 7.286900000000000155e+00 9.750000000000000000e+00 2.608200000000000074e+00
6.466700000000000337e+00 5.179999999999999882e-02 7.041000000000000369e+00 9.858100000000000307e+00 7.262400000000000411e+00 9.145200000000000884e+00 2.603299999999999947e+00
6.464900000000000091e+00 5.469999999999999862e-02 6.965799999999999770e+00 9.759399999999999409e+00 7.258600000000000385e+00 9.241600000000000037e+00 2.607800000000000118e+00
6.460700000000000109e+00 5.480000000000000149e-02 7.546199999999999797e+00 9.151400000000000645e+00 6.927800000000000402e+00 9.272199999999999775e+00 2.601700000000000124e+00
6.466700000000000337e+00 5.510000000000000314e-02 7.810900000000000176e+00 8.627800000000000580e+00 6.632000000000000561e+00 9.687699999999999534e+00 2.598999999999999755e+00
6.475999999999999979e+00 5.609999999999999709e-02 6.362899999999999778e+00 9.933400000000000674e+00 7.460399999999999920e+00 9.679100000000000037e+00 2.618000000000000327e+00
6.476399999999999935e+00 5.330000000000000016e-02 6.322400000000000020e+00 9.035199999999999676e+00 6.941099999999999604e+00 9.390200000000000102e+00 2.610799999999999788e+00
6.476700000000000124e+00 5.120000000000000245e-02 6.321500000000000341e+00 8.254799999999999471e+00 6.483100000000000307e+00 9.666499999999999204e+00 2.586899999999999977e+00
6.475799999999999557e+00 5.249999999999999806e-02 6.219699999999999562e+00 8.184799999999999187e+00 6.462600000000000122e+00 9.612199999999999633e+00 2.589300000000000157e+00
6.469800000000000217e+00 5.449999999999999983e-02 6.245499999999999829e+00 8.893399999999999750e+00 6.902000000000000135e+00 9.680799999999999628e+00 2.606199999999999850e+00
6.472900000000000098e+00 5.530000000000000193e-02 5.901099999999999568e+00 9.841799999999999216e+00 7.445599999999999774e+00 9.861800000000000566e+00 2.611200000000000188e+00
6.472299999999999720e+00 5.410000000000000225e-02 6.335700000000000109e+00 8.648600000000000065e+00 6.723200000000000287e+00 9.971399999999999153e+00 2.626300000000000079e+00
6.479000000000000092e+00 5.319999999999999729e-02 7.123800000000000132e+00 1.198889999999999922e+01 8.550300000000000011e+00 9.723800000000000665e+00 2.617300000000000182e+00
6.477000000000000313e+00 5.200000000000000455e-02 7.580099999999999838e+00 9.369799999999999685e+00 7.123700000000000365e+00 9.928100000000000591e+00 2.622300000000000075e+00
6.464299999999999713e+00 6.099999999999999867e-02 6.448699999999999655e+00 7.266000000000000014e+00 5.888399999999999856e+00 9.922599999999999199e+00 2.587600000000000122e+00
6.469199999999999839e+00 6.640000000000000069e-02 5.234600000000000364e+00 7.099199999999999733e+00 5.791500000000000092e+00 9.259700000000000486e+00 2.595800000000000107e+00
6.469699999999999562e+00 6.660000000000000642e-02 4.835200000000000387e+00 7.043800000000000061e+00 5.760299999999999976e+00 9.194399999999999906e+00 2.610300000000000065e+00
6.466800000000000104e+00 6.460000000000000464e-02 5.361799999999999677e+00 7.121699999999999697e+00 5.824600000000000222e+00 9.679999999999999716e+00 2.604299999999999837e+00
6.472000000000000419e+00 6.419999999999999318e-02 5.821900000000000297e+00 6.869299999999999962e+00 5.665799999999999947e+00 9.702799999999999869e+00 2.600499999999999812e+00
6.473200000000000287e+00 6.600000000000000311e-02 5.569700000000000095e+00 6.267599999999999838e+00 5.257000000000000561e+00 9.345800000000000551e+00 2.599699999999999900e+00
6.474000000000000199e+00 6.710000000000000686e-02 5.240700000000000358e+00 6.237800000000000011e+00 5.242000000000000881e+00 9.267000000000001236e+00 2.590500000000000025e+00
